window_start,window_end,validation_n,v1_n,v1_accuracy,v1_brier,v1_log_loss,v1_auc,v2_n,v2_accuracy,v2_brier,v2_log_loss,v2_auc,v2_2_n,v2_2_accuracy,v2_2_brier,v2_2_log_loss,v2_2_auc
2026-04-20,2026-05-10,276,276,0.5217391304347826,0.26034254950723523,0.71690718776364,0.5404326822096199,276,0.532608695652174,0.2539259154442375,0.7017022927756668,0.5404851921865155,276,0.5543478260869565,0.25239659826590477,0.6985857312028733,0.5460512497374501
2026-05-11,2026-05-31,278,278,0.5719424460431655,0.24659409225853304,0.6886386546861681,0.601387738193869,278,0.564748201438849,0.24441922125158264,0.681941855665227,0.6018019884009942,278,0.5611510791366906,0.2439487039456212,0.6809845629604079,0.6028893951946976
2026-06-01,2026-06-20,256,256,0.51953125,0.2674724351825951,0.7326286495863416,0.5116946564885496,256,0.51171875,0.2536344554817457,0.7006554852936173,0.5119389312977098,256,0.51171875,0.2524853076389715,0.6982424784947062,0.5147480916030535
2026-06-21,2026-07-05,203,203,0.5320197044334976,0.24959637025379455,0.6934345060188073,0.5773636187148127,203,0.5024630541871922,0.24985062207754485,0.6928483501860657,0.5749369054552514,203,0.6009852216748769,0.24649887346190139,0.6861387240123555,0.6052222869345758
2026-07-06,2026-07-16,96,96,0.6041666666666666,0.25316738550896883,0.7039444030272329,0.5839130434782608,96,0.6041666666666666,0.24726673169298508,0.6876916702606698,0.5847826086956521,96,0.59375,0.24351580088712285,0.680146525541795,0.6173913043478262
